%time,field.header.seq,field.header.stamp,field.header.frame_id,field.centroid.x,field.centroid.y,field.centroid.z,field.direction.x,field.direction.y,field.direction.z,field.radius,field.epsilon
1608566858606366867,68,1608566858606366867,iiwa_link_0,0.688329017553,0.116320383573,0.0615378835529,8.30311696036,89.8039481703,1.0,0.754966080189,0.0
1608566858623794177,69,1608566858623794177,iiwa_link_0,0.688116322642,0.117580234826,0.0614988120553,8.49174303856,98.9004712573,1.0,0.749693453312,0.0
1608566858727260457,70,1608566858727260457,iiwa_link_0,0.688116322642,0.117580234826,0.0614988120553,4.47904137,48.5303889944,1.0,0.749693453312,0.0
1608566858746476641,71,1608566858746476641,iiwa_link_0,0.688124252435,0.119983971644,0.0620025189426,11.5858102262,100.671609375,1.0,0.765032887459,0.0
1608566858874434895,72,1608566858874434895,iiwa_link_0,0.688258252554,0.120491448161,0.0619608921229,1.28062138111,23.5339671257,1.0,0.765032887459,0.0
1608566858891013237,73,1608566858891013237,iiwa_link_0,0.688928848098,0.122395814298,0.0618769050061,2.12311790324,101.646422034,1.0,0.772672533989,0.0
1608566859023770819,74,1608566859023770819,iiwa_link_0,0.688928848098,0.122395814298,0.0618769050061,1.21388986642,19.6349056822,1.0,0.772672533989,0.0
1608566859044199948,75,1608566859044199948,iiwa_link_0,0.688872315322,0.125824612037,0.0619190472777,9.48448421405,101.245928806,1.0,0.755896806717,0.0
1608566859163752363,76,1608566859163752363,iiwa_link_0,0.688872315322,0.125824612037,0.0619190472777,4.00120361845,36.3467130179,1.0,0.755896806717,0.0
1608566859183034007,77,1608566859183034007,iiwa_link_0,0.688910176754,0.127384413779,0.0620268544803,7.20917331092,100.552705477,1.0,0.748042404652,0.0
1608566859318829419,78,1608566859318829419,iiwa_link_0,0.688910176754,0.127384413779,0.0620268544803,4.01526934076,37.6096932912,1.0,0.748042404652,0.0
1608566859337594600,79,1608566859337594600,iiwa_link_0,0.689182214098,0.128104936161,0.0624345974035,6.71056962265,97.3539394565,1.0,0.745465636253,0.0
1608566859480142447,80,1608566859480142447,iiwa_link_0,0.689182214098,0.128104936161,0.0624345974035,0.431498306119,7.93089582807,1.0,0.745465636253,0.0
1608566859497236285,81,1608566859497236285,iiwa_link_0,0.689351017759,0.130115558128,0.0618208880452,5.12220779199,99.3201800661,1.0,0.729088902473,0.0
1608566859677109073,82,1608566859677109073,iiwa_link_0,0.689379806543,0.131648285166,0.061907470265,1690632449.76,18378551537.3,1.0,0.729088902473,0.0
1608566859692501843,83,1608566859692501843,iiwa_link_0,0.689929336016,0.134126825509,0.0618530580866,13.2381338517,98.5796338979,1.0,0.74125289917,0.0
1608566859874433771,84,1608566859874433771,iiwa_link_0,0.689929336016,0.134126825509,0.0618530580866,3418511341.18,31529647386.0,1.0,0.74125289917,0.0
1608566859890190472,85,1608566859890190472,iiwa_link_0,0.690139833457,0.136606158006,0.0609793388116,11.3996938955,95.1672683086,1.0,0.773542881012,0.0
1608566860085251691,86,1608566860085251691,iiwa_link_0,0.690139833457,0.136606158006,0.0609793388116,4389113666.45,46124936426.9,1.0,0.773542881012,0.0
1608566860102876681,87,1608566860102876681,iiwa_link_0,0.690592274118,0.138468987107,0.060328946904,12.6137266491,98.759689693,1.0,0.839137136936,0.0
1608566860305889778,88,1608566860305889778,iiwa_link_0,0.690592274118,0.138468987107,0.060328946904,5399500421.53,50775316988.9,1.0,0.839137136936,0.0
1608566860324617321,89,1608566860324617321,iiwa_link_0,0.691033069904,0.141371284191,0.0600650687655,11.0684746971,100.246968508,1.0,0.793749034405,0.0
1608566860522153003,90,1608566860522153003,iiwa_link_0,0.691119574036,0.141845951156,0.0599573907846,6425543903.53,38518304937.9,1.0,0.793749034405,0.0
1608566860538018377,91,1608566860538018377,iiwa_link_0,0.691359219058,0.145432262893,0.0591512124472,13.514484986,99.0924099234,1.0,0.809544682503,0.0
